pak_offset	unc	path
619909134	9490	MEDIA/SOUNDS/ENGLISH/COUGHY/COUGHY-GOODDAY.OGG
619917769	10331	MEDIA/SOUNDS/ENGLISH/COUGHY/COUGHY-GOODLUCKTOYOU.OGG
619927265	15939	MEDIA/SOUNDS/ENGLISH/COUGHY/COUGHY-GREETINGS.OGG
619942358	12834	MEDIA/SOUNDS/ENGLISH/COUGHY/COUGHY-HELLO.OGG
619954346	11395	MEDIA/SOUNDS/ENGLISH/COUGHY/COUGHY-HELLO2.OGG
619964900	8289	MEDIA/SOUNDS/ENGLISH/COUGHY/COUGHY-HEY.OGG
619972326	8952	MEDIA/SOUNDS/ENGLISH/COUGHY/COUGHY-HI.OGG
619980427	73970	MEDIA/SOUNDS/ENGLISH/DARKALCHEMIST/DARKALCHEMIST_ALLYOURPURSUIT.OGG
620053577	64249	MEDIA/SOUNDS/ENGLISH/DARKALCHEMIST/DARKALCHEMIST_CANTSTOPNETHERIM.OGG
620117031	41891	MEDIA/SOUNDS/ENGLISH/DARKALCHEMIST/DARKALCHEMIST_JUSTDIE.OGG
620158107	85850	MEDIA/SOUNDS/ENGLISH/DARKALCHEMIST/DARKALCHEMIST_ONLYTODIE.OGG
620243129	58530	MEDIA/SOUNDS/ENGLISH/DARKALCHEMIST/DARKALCHEMIST_YOURINTERFERENCE.OGG
620300864	201338	MEDIA/SOUNDS/ENGLISH/DESTROYERNPC/DEST-INT-INTRO.OGG
620500980	228561	MEDIA/SOUNDS/ENGLISH/DESTROYERNPC/DEST-RET-INTRO.OGG
620728049	11651	MEDIA/SOUNDS/ENGLISH/DIM/DIM-BYE.OGG
620738853	11024	MEDIA/SOUNDS/ENGLISH/DIM/DIM-GOODDAY.OGG
620749037	10519	MEDIA/SOUNDS/ENGLISH/DIM/DIM-GREETINGS.OGG
620758714	9901	MEDIA/SOUNDS/ENGLISH/DIM/DIM-HELLO1.OGG
620767757	11097	MEDIA/SOUNDS/ENGLISH/DIM/DIM-HELLO2.OGG
620778011	10547	MEDIA/SOUNDS/ENGLISH/DIM/DIM-HELLOTHERE.OGG
620787720	11342	MEDIA/SOUNDS/ENGLISH/DIM/DIM-HELLOTHERE2.OGG
620798226	10590	MEDIA/SOUNDS/ENGLISH/DIM/DIM-HI.OGG
620807975	10465	MEDIA/SOUNDS/ENGLISH/DIM/DIM-HI2.OGG
620817607	14150	MEDIA/SOUNDS/ENGLISH/DIM/DIM-IMBUSYNOW.OGG
620830926	47104	MEDIA/SOUNDS/ENGLISH/DIM/DIM-NOTTHEBRIGHTESTTOOL.OGG
620877194	10807	MEDIA/SOUNDS/ENGLISH/DIM/DIM-TAKECARE.OGG
620887174	13642	MEDIA/SOUNDS/ENGLISH/DIM/DIM-TIMETOGO.OGG
620899951	7814	MEDIA/SOUNDS/ENGLISH/DIM/DIM-WHAT.OGG
620906908	487696	MEDIA/SOUNDS/ENGLISH/DJINNI/DJINN_COMP_1ST.OGG
621393623	236693	MEDIA/SOUNDS/ENGLISH/DJINNI/DJINN_COMP_2ND.OGG
621629450	711029	MEDIA/SOUNDS/ENGLISH/DJINNI/DJINN_COMP_3RD.OGG
622339378	578446	MEDIA/SOUNDS/ENGLISH/DJINNI/DJINN_COMP_DJINN.OGG
622916796	800939	MEDIA/SOUNDS/ENGLISH/DJINNI/DJINN_INT_1ST.OGG
623716523	418168	MEDIA/SOUNDS/ENGLISH/DJINNI/DJINN_INT_2ND.OGG
624133722	352396	MEDIA/SOUNDS/ENGLISH/DJINNI/DJINN_INT_3RD.OGG
624485197	649049	MEDIA/SOUNDS/ENGLISH/DJINNI/DJINN_RET_1ST.OGG
625133191	317655	MEDIA/SOUNDS/ENGLISH/DJINNI/DJINN_RET_3RD.OGG
625449948	29375	MEDIA/SOUNDS/ENGLISH/DJINNI/GREETINGS.OGG
625478592	22814	MEDIA/SOUNDS/ENGLISH/DRUNK/DRUNK-CANYOUSPARESOMEGOLD.OGG
625500579	23531	MEDIA/SOUNDS/ENGLISH/DRUNK/DRUNK-IDONTFEELSOGOOD.OGG
625523275	16950	MEDIA/SOUNDS/ENGLISH/DRUNK/DRUNK-INEEDSOMEHELP.OGG
625539390	17687	MEDIA/SOUNDS/ENGLISH/DRUNK/DRUNK-ISAWAGHOST.OGG
625556245	20577	MEDIA/SOUNDS/ENGLISH/DRUNK/DRUNK-SOMEBODYBUYMEADRINK.OGG
625575982	22723	MEDIA/SOUNDS/ENGLISH/DRUNK/DRUNK-SOMEBODYBUYMEADRINK2.OGG
625597877	15655	MEDIA/SOUNDS/ENGLISH/DRUNK/DRUNK-WHOAREYOU.OGG
625612656	13372	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_ATTACK_A.WAV
625624893	12860	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_ATTACK_B.WAV
625636594	12860	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_ATTACK_C.WAV
625648369	13884	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_ATTACK_D.WAV
625660979	13372	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_CANTCASTHERE_A.WAV
625673199	13884	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_CANTCASTHERE_B.WAV
625685855	17468	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_CANTCASTSPELLHERE_A.WAV
625701823	17468	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_CANTCASTSPELLHERE_B.WAV
625717802	16956	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_CANTCASTSPELL_A.WAV
625733266	16444	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_CANTCASTSPELL_B.WAV
625748156	11836	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_CANTCAST_A.WAV
625759028	12348	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_CANTCAST_B.WAV
625770354	12860	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_CANTDOTHATHERE_A.WAV
625782030	12860	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_CANTDOTHATHERE_B.WAV
625793687	11836	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_CANTDOTHAT_A.WAV
625804496	12348	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_CANTDOTHAT_B.WAV
625815785	9788	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_CANTDOTHAT_C.WAV
625824727	10300	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_CANTDOTHAT_D.WAV
625834182	10812	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_CANTDOTHAT_E.WAV
625843987	10300	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_CANTDOTHAT_F.WAV
625853323	12860	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_CANTDOTHAT_G.WAV
625864875	12348	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_CANTDOTHAT_H.WAV
625876067	10300	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_CANTDOTHAT_I.WAV
625885494	9788	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_CANTDOTHAT_J.WAV
625894444	10300	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_CANTDOTHAT_K.WAV
625903821	10812	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_CANTDOTHAT_L.WAV
625913687	9788	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_CANTDOTHAT_M.WAV
625922551	9276	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_CANTDOTHAT_N.WAV
625930929	14908	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_CANTUSESKILL_A.WAV
625944573	14908	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_CANTUSESKILL_B.WAV
625958223	17468	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EMPOWERED_A.WAV
625973843	16444	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EMPOWERED_B.WAV
625988259	15932	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EMPOWERED_C.WAV
626002178	15932	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EMPOWERED_D.WAV
626016393	16956	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EMPOWERED_E.WAV
626031704	16444	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EMPOWERED_F.WAV
626046691	15932	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EMPOWERED_G.WAV
626060878	16956	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EMPOWERED_H.WAV
626076298	5692	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTLARGE_A.WAV
626081384	6716	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTLARGE_B.WAV
626087343	7740	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTLARGE_C.WAV
626094294	5692	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTLARGE_D.WAV
626099219	5180	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTLARGE_E.WAV
626103851	2620	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTLARGE_F.WAV
626106276	2620	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTLARGE_G.WAV
626108701	3644	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTMED_A.WAV
626111912	2620	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTMED_B.WAV
626114299	3644	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTMED_C.WAV
626117553	3644	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTMED_D.WAV
626120879	4156	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTMED_E.WAV
626124679	4156	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTMED_F.WAV
626128362	4668	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTMED_G.WAV
626132486	6204	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTMED_H.WAV
626137987	2108	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTMED_I.WAV
626139941	5180	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTMED_J.WAV
626144543	3644	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTMED_K.WAV
626147919	4156	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTMED_L.WAV
626151717	3132	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTMED_M.WAV
626154661	2108	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTMED_N.WAV
626156618	3644	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTMED_O.WAV
626159819	2620	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTMED_P.WAV
626162308	1596	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTMED_Q.WAV
626163827	1596	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTMED_R.WAV
626165307	2620	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTMED_S.WAV
626167752	3132	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTMED_T.WAV
626170607	2108	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTMED_U.WAV
626172604	2108	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTMED_V.WAV
626174591	4156	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTMED_W.WAV
626178396	3644	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTMED_X.WAV
626181722	3644	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTSMALL_A.WAV
626185032	3644	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTSMALL_B.WAV
626188405	2620	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTSMALL_C.WAV
626190842	4668	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTSMALL_D.WAV
626194987	3132	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTSMALL_E.WAV
626197864	3132	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTSMALL_F.WAV
626200707	3644	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTSMALL_G.WAV
626204102	2108	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTSMALL_H.WAV
626206063	6204	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTSMALL_I.WAV
626211690	1596	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTSMALL_J.WAV
626213201	1596	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTSMALL_K.WAV
626214729	3132	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTSMALL_L.WAV
626217664	2108	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTSMALL_M.WAV
626219626	2108	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTSMALL_N.WAV
626221634	1596	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTSMALL_O.WAV
626223164	1596	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTSMALL_P.WAV
626224691	2620	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTSMALL_Q.WAV
626227190	1596	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTSMALL_R.WAV
626228728	1596	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTSMALL_S.WAV
626230279	2620	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTSMALL_T.WAV
626232741	3644	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_EXERTSMALL_U.WAV
626236089	13884	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_FEELBAD_A.WAV
626248588	12860	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_FEELBAD_B.WAV
626260243	15420	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_FEELBAD_C.WAV
626274169	17468	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_FEELBAD_D.WAV
626290023	15420	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_FEELBAD_E.WAV
626303925	15420	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_FEELBAD_F.WAV
626317777	29756	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_FEELBAD_G.WAV
626344816	26684	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_FEELBAD_H.WAV
626368976	13372	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_FEELBETTER_A.WAV
626381075	12860	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_FEELBETTER_B.WAV
626392538	13884	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_FEELBETTER_C.WAV
626405150	13884	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_FEELBETTER_D.WAV
626417604	13372	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_FEELBETTER_E.WAV
626429796	11324	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_FEELBETTER_F.WAV
626440073	8764	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_FOLLOWME_A.WAV
626448203	8252	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_FOLLOWME_B.WAV
626455832	7740	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_FOLLOWME_C.WAV
626463000	8764	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_FOLLOWME_D.WAV
626471056	7740	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_FOLLOWME_E.WAV
626478199	7740	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_FOLLOWME_F.WAV
626485320	11324	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_HEALED_A.WAV
626495333	11836	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_HEALED_B.WAV
626505866	11836	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_HEALED_C.WAV
626516410	11836	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_HEALED_D.WAV
626527010	15420	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_HEALTHLOW_A.WAV
626540908	14908	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_HEALTHLOW_B.WAV
626554397	11836	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_HEALTHLOW_C.WAV
626564931	11324	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_HEALTHLOW_D.WAV
626575055	13884	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_HEALTHLOW_E.WAV
626587730	14396	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_HEALTHLOW_F.WAV
626600826	17980	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_HEALTHLOW_G.WAV
626616971	17468	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_HEALTHLOW_H.WAV
626632441	15420	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_HEALTHLOW_I.WAV
626646011	15420	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_HEALTHLOW_J.WAV
626659717	10300	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_HELPME_A.WAV
626669031	10812	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_HELPME_B.WAV
626679021	6716	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_HELPME_C.WAV
626685264	7228	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_HELPME_D.WAV
626691961	6204	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_HELPME_E.WAV
626697706	7228	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_HELPME_F.WAV
626704367	7228	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_ICANT_A.WAV
626711025	7740	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_ICANT_B.WAV
626718098	8764	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTLARGE_A.WAV
626725960	8764	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTLARGE_B.WAV
626733993	8764	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTLARGE_C.WAV
626741757	10812	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTLARGE_D.WAV
626751565	12348	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTLARGE_E.WAV
626762298	9276	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTLARGE_F.WAV
626770578	8252	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTLARGE_G.WAV
626778035	12348	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTLARGE_H.WAV
626788907	11324	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTLARGE_I.WAV
626799252	11836	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTLARGE_J.WAV
626809147	12348	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTLARGE_K.WAV
626820184	7228	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTLARGE_L.WAV
626826712	12860	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTLARGE_M.WAV
626838039	10812	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTLARGE_N.WAV
626847751	10300	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTLARGE_O.WAV
626856761	6204	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTMED_A.WAV
626862476	7228	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTMED_B.WAV
626869121	8764	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTMED_C.WAV
626877087	6716	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTMED_D.WAV
626883336	9276	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTMED_E.WAV
626891711	5180	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTMED_F.WAV
626896462	7228	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTMED_G.WAV
626903139	5692	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTMED_H.WAV
626908374	6204	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTMED_I.WAV
626914080	11836	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTMED_J.WAV
626924833	8764	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTMED_K.WAV
626932867	11324	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTMED_L.WAV
626943150	9276	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTMED_M.WAV
626951445	10812	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTSMALL_A.WAV
626961352	4156	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTSMALL_B.WAV
626965239	5692	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_IMPACTSMALL_C.WAV
626970444	14396	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_INVFULL_A.WAV
626983576	13884	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_INVFULL_B.WAV
626996229	11836	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_INVFULL_C.WAV
627007088	10300	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_INVFULL_D.WAV
627016494	13372	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_INVFULL_E.WAV
627028525	13884	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_INVFULL_F.WAV
627041019	14396	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_MANALOW_A.WAV
627053848	14908	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_MANALOW_B.WAV
627067166	13372	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_MANALOW_C.WAV
627079412	13884	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_MANALOW_D.WAV
627092016	15932	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_MANALOW_E.WAV
627106129	14908	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_MANALOW_F.WAV
627119519	13884	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_MANALOW_G.WAV
627131748	13372	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_MANALOW_H.WAV
627143540	16444	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_MANALOW_I.WAV
627158278	15932	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_MANALOW_J.WAV
627172433	14396	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_MANALOW_K.WAV
627185502	14396	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_MANALOW_L.WAV
627198482	16956	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_MANALOW_M.WAV
627213727	16956	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_MANALOW_N.WAV
627228856	14908	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_MANALOW_O.WAV
627241958	14908	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_MANALOW_P.WAV
627255123	21052	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_MORELIKEIT_A.WAV
627274006	21052	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_MORELIKEIT_B.WAV
627292855	21564	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_MORELIKEIT_C.WAV
627312179	22588	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_MORELIKEIT_D.WAV
627332676	12348	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_NOMONEY_A.WAV
627344076	12348	MEDIA/SOUNDS/ENGLISH/EMBERMAGEF/EMBERMAGEF_NOMONEY_B.WAV
